,smiles,labels_0,labels_1,seed_1010_split,seed_1111_split,seed_1212_split,seed_1313_split,seed_1414_split,seed_1515_split,seed_1616_split,seed_1717_split,seed_1818_split,seed_1919_split
1135,CCC1(C(=O)C(CNC1=O)C)CC,1,0,0,0,0,0,0,0,0,0,0,0
1136,CCC1(C(=O)N(C(=O)N1)C)c2ccccc2,1,0,0,0,0,0,0,0,0,0,0,0
1137,CCC1(C(=O)N(C(=O)O1)C)C,1,0,0,0,2,0,0,0,2,0,2,0
1138,CCC1(C(=O)NC(=O)CS1)c2ccccc2,1,0,0,0,0,0,0,0,0,2,0,0
1139,CCC1(C(=O)NC(=O)N(C1=O)C)CC,1,0,0,0,0,0,2,0,0,0,0,0
1140,CCC1(C(=O)NCNC1=O)c2ccccc2,1,0,0,0,0,0,0,0,0,0,0,1
1141,CCC1(CC(=O)NC1=O)C,1,0,0,0,0,0,0,1,0,1,0,1
1142,CCC1(CCC(=O)NC1=O)c2ccc(cc2)N,1,0,0,0,1,2,0,0,0,0,0,0
1143,CCC1(CCC(=O)NC1=O)c2ccccc2,1,0,0,0,0,0,0,0,0,0,0,0
1144,CCc1c([nH]c2c1C(=O)C(CC2)C[NH+]3CCOCC3)C,1,0,0,0,1,0,0,0,0,0,0,0
1145,CCc1c(c(c(c(c1Cl)[O-])Cl)O)C(=O)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)OC)OC/C/3=C\\C=C\\C[C@@H](/C(=C/[C@@H]([C@H](/C(=C/C(=C/C[C@H](OC3=O)[C@@H](C)O)/C)/C)O[C@H]4[C@H]([C@H]([C@@H](C(O4)(C)C)OC(=O)C(C)C)O)O)CC)/C)O)C,1,0,0,0,2,1,0,0,0,0,2,0
1146,CCc1c(c(nc(n1)N)N)c2ccc(cc2)Cl,1,0,0,0,0,0,0,0,0,0,0,0
1147,CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-]C(=O)NC3CCC(CC3)C)C,1,0,0,0,0,0,2,0,0,0,2,0
1148,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/c3csc(n3)N)SC1)C(=O)[O-],1,0,0,0,2,0,2,0,0,0,0,0
1149,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCC(=O)[O-])/c3csc(n3)N)SC1)C(=O)[O-],1,0,1,1,1,0,0,0,0,0,0,0
1150,CCc1c2cc(ccc2nc-3c1Cn4c3cc5c(c4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,1,0,0,0,0,0,0,0,0,2,0,0
1151,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)[C@@]5(CC)O)OC(=O)N6CCC(CC6)N7CCCCC7,0,1,0,2,0,0,2,1,0,0,0,0
1152,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,0,1,0,0,0,0,0,0,0,0,2,0
1153,CCc1cc(ccn1)C(=S)N,1,0,0,2,0,0,0,0,0,0,0,0
1154,CCc1cc2c(cc1CC)CC(C2)[NH2+]C[C@@H](c3ccc(c4c3ccc(=O)[nH]4)O)O,1,0,0,2,1,0,1,0,0,0,0,1
1155,CCC1=CC2C[C@@](c3c(c4ccccc4[nH]3)C[NH+](C2)C1)(c5cc6c(cc5OC)N([C@@H]7[C@]68CC[NH+]9[C@H]8[C@@](C=CC9)([C@H]([C@@]7(C(=O)OC)O)OC(=O)C)CC)C)C(=O)OC,1,0,0,0,0,0,0,0,0,1,0,2
1156,CCc1ccc(nc1)CCOc2ccc(cc2)CC3C(=O)[N-]C(=O)S3,1,0,1,0,0,0,2,0,0,0,2,0
1157,CCc1cccc2c1[nH]c3c2CCOC3(CC)CC(=O)[O-],1,0,0,0,0,0,0,0,0,0,0,0
1158,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,0,1,0,0,0,0,0,0,0,0,0,0
1159,CCC1Nc2cc(c(cc2C(=O)N1)S(=O)(=O)N)Cl,1,0,0,0,0,2,0,0,0,0,0,0
1160,CCc1nn(c(=O)n1CCOc2ccccc2)CCC[NH+]3CCN(CC3)c4cccc(c4)Cl,1,0,1,2,0,0,0,0,2,0,0,1
1161,CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)c5cnccn5,1,0,0,0,0,0,0,0,0,1,0,0
1162,CCC[C@@H](C(=O)OCC)[NH2+][C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)[O-],1,0,1,0,0,0,0,0,0,1,0,0
1163,CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O,1,0,0,0,0,0,0,0,0,0,1,2
1164,CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl,1,0,1,0,0,0,1,0,0,2,0,0
1165,CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)c2cccc(c2)[N-]S(=O)(=O)c3ccc(cn3)C(F)(F)F)[O-])CCc4ccccc4,1,0,2,0,0,1,0,0,0,0,0,0
1166,CCC[NH+](CC)C(CC)C(=O)Nc1c(cccc1C)C,1,0,2,0,0,0,0,1,0,0,0,1
1167,CCC[NH+](CCC)CCc1cccc2c1CC(=O)N2,1,0,0,0,0,1,1,0,0,0,1,0
1168,CCC[NH+](CCc1cccs1)[C@H]2CCc3c(cccc3O)C2,1,0,2,0,2,0,1,0,1,0,0,0
1169,CCC[NH+]1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4c3c2ccc4)CSC,1,0,0,0,0,0,0,0,0,0,0,0
1170,C=CC[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O,1,0,0,2,0,0,2,0,2,0,0,0
1171,C=CC[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc4c3cc(cc4)O,1,0,1,0,0,0,0,1,0,0,0,2
1172,CCC[NH+]1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,1,0,0,0,0,0,2,0,0,0,0,1
1173,CCC[NH2+][C@H]1CCc2c(sc(n2)N)C1,1,0,2,0,0,0,0,0,0,0,0,0
1174,CCC[NH2+]C(C)C(=O)Nc1c(csc1C(=O)OC)C,1,0,0,0,1,1,0,0,0,0,0,0
1175,CCC[NH2+]C(C)C(=O)Nc1ccccc1C,1,0,0,0,0,0,0,0,0,0,0,1
1176,CCC[NH2+]CC(COc1ccccc1C(=O)CCc2ccccc2)O,1,0,0,0,0,2,0,0,0,0,0,0
1177,CCCC(C)(COC(=O)N)COC(=O)N,1,0,2,0,2,2,2,0,0,0,1,0
1178,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,1,0,0,2,0,0,0,0,0,0,1,1
1179,CCCC(C)C1(C(=O)NC(=[NH+]C1=O)S)CC=C,1,0,0,0,0,2,0,0,0,0,0,0
1180,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,1,0,0,1,2,1,0,0,0,0,2,2
1181,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,1,0,0,0,0,0,0,0,1,0,0,1
1182,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,1,0,0,0,1,0,2,0,0,1,0,0
1183,CCCC(CCC)C(=O)[O-],1,0,2,0,0,0,0,0,1,1,0,0
1184,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,1,0,0,0,1,2,0,0,2,2,0,0
1185,CCCC(=O)Nc1c(cc(c(c1I)CC(CC)C(=O)[O-])I)I,1,0,0,0,0,0,2,0,0,2,0,0
1186,CCCC(=O)Nc1ccc(c(c1)C(=O)C)OCC(C[NH2+]C(C)C)O,1,0,0,0,0,0,1,0,0,0,0,0
1187,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C,1,0,0,0,0,0,0,2,1,1,2,0
1188,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,1,0,0,2,0,0,0,2,0,0,0,0
1189,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)COC(=O)CC,1,0,0,0,0,0,1,0,0,1,0,0
1190,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1c2cccc(c2Cl)Cl)C(=O)OC)C)C,1,0,0,0,0,0,0,0,0,2,0,0
1191,CCCc1c2c(c(=O)[nH]c(n2)c3cc(ccc3OCC)S(=O)(=O)N4CC[NH+](CC4)C)n(n1)C,1,0,0,0,0,0,0,0,0,0,2,0
1192,CCCc1c2c(cc3c1oc(cc3=O)C(=O)[O-])c(=O)cc(n2CC)C(=O)[O-],1,0,0,0,0,0,1,0,0,0,2,1
1193,CCCc1cc(=O)[nH]c(=S)[nH]1,1,0,0,0,0,0,0,0,0,0,0,0
1194,CCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4n[n-]nn4)C(=O)OCc5c(oc(=O)o5)C)C(C)(C)O,1,0,0,0,2,0,0,0,0,0,0,1
1195,CCCc1nc(c2n1[nH]c(nc2=O)c3cc(ccc3OCC)S(=O)(=O)N4CC[NH+](CC4)CC)C,1,0,0,0,2,0,2,2,0,0,0,2
1196,CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)[O-])c5nc6ccccc6n5C)C,1,0,0,2,0,0,0,1,0,1,0,0
1197,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,1,0,0,0,0,0,0,1,0,0,0,0
1198,CCCC[NH+](CCCC)CC(c1cc(cc\2c1-c3ccc(cc3/C2=C/c4ccc(cc4)Cl)Cl)Cl)O,1,0,2,0,0,0,0,0,0,0,2,0
1199,CCCC[NH+](CCCC)CCC(c1cc2c(cc(cc2Cl)Cl)c3c1ccc(c3)C(F)(F)F)O,1,0,0,1,0,0,0,0,0,0,0,0
1200,CCCC[NH+]1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,1,0,1,0,0,0,0,2,0,1,0,1
1201,CCCC[NH+]1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,1,0,1,1,0,0,2,0,0,0,1,0
1202,CCCC[NH+]1CCCCC1C(=O)Nc2c(cccc2C)C,1,0,0,2,0,0,0,0,1,0,0,0
1203,CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@H]2CCCCCCC(=O)[O-])O)(F)F,1,0,0,0,0,2,0,0,2,0,0,0
1204,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,1,0,0,0,0,0,0,2,0,0,1,0
1205,CCCCC(CC)COC(=O)/C=C/c1ccc(cc1)OC,1,0,0,0,0,0,0,0,2,2,0,0
1206,CCCCC(CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,1,0,0,0,1,0,0,2,0,1,0,0
1207,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3[n-]nnn3)[C@@H](C(C)C)C(=O)[O-],1,0,0,0,2,1,0,0,0,2,0,0
1208,CCCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO,1,0,0,0,0,0,2,0,0,0,0,0
1209,CCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,1,0,0,0,0,0,0,0,0,0,0,0
1210,CCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCc4c3ccc(c4)O)C,1,0,2,0,0,0,0,0,0,0,2,0
1211,CCCCC(=O)OCC(=O)[C@@]1(Cc2c(c(c3c(c2[O-])C(=O)c4cccc(c4C3=O)OC)[O-])[C@H](C1)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,1,0,0,0,2,0,0,2,1,0,0,0
1212,CCCCc1[nH+]cc(n1Cc2ccc(cc2)C(=O)[O-])/C=C(\Cc3cccs3)/C(=O)[O-],1,0,0,0,0,0,0,0,0,0,0,2
1213,CCCCc1c(c2cc(ccc2o1)NS(=O)(=O)C)C(=O)c3ccc(cc3)OCCC[NH+](CCCC)CCCC,1,0,0,0,2,0,2,0,1,0,1,0
1214,CCCCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)I)OCC[NH+](CC)CC)I,1,0,0,0,0,0,0,0,1,0,0,0
1215,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)[O-])O)O)O,1,0,0,0,0,1,1,0,0,0,0,0
1216,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)[O-])O)O,1,0,0,0,0,0,0,0,1,0,0,1
1217,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)[O-])O)O,1,0,2,0,0,0,0,0,0,0,1,0
1218,CCCCC[C@H](CC[C@H]1[C@@H]2Cc3cccc(c3C[C@@H]2C[C@@H]1O)OCC(=O)[O-])O,1,0,0,2,0,1,0,0,0,0,0,0
1219,CCCCC[NH+](C)CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],1,0,0,0,2,0,0,0,0,0,0,0
1220,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C,1,0,0,0,0,0,1,1,0,2,2,0
1221,CCCCCc1cc(c2c(c1)OC([C@H]3[C@H]2C=C(CC3)C)(C)C)O,1,0,1,0,1,0,0,0,0,2,1,0
1222,CCCCCCC(C)(C)c1cc(c2c(c1)OC([C@H]3[C@H]2CC(=O)CC3)(C)C)O,1,0,0,0,0,0,2,0,0,0,0,0
1223,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,1,0,0,1,0,0,0,0,2,0,1,0
1224,CCCCCCC(=O)OCCN1CC[NH+](CC1)CCCN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F,1,0,1,1,0,0,1,0,0,0,0,0
1225,CCCCCCC[NH+](CC)CCCC(c1ccc(cc1)NS(=O)(=O)C)O,1,0,1,2,0,0,0,1,0,0,1,0
1226,CCCCCCCC(=O)CC[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)OC(C)C)O)O,1,0,2,0,0,0,0,0,0,0,2,0
1227,CCCCCCCC(=O)OCC(CO)O,1,0,2,0,1,0,0,0,0,0,0,0
1228,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],1,0,0,0,0,0,0,0,0,0,0,0
1229,CCCCCCCCc1ccc(cc1)CCC(CO)(CO)[NH3+],1,0,0,0,0,0,0,0,0,0,0,0
1230,CCCCCCCCC[NH+]1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O,1,0,2,0,0,0,1,0,0,0,0,0
1231,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2c1cccc2)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H]3[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCC[NH3+])CC(=O)[O-])C)CC(=O)[O-])CO)[C@H](C)CC(=O)[O-])CC(=O)c4ccccc4N)C,1,0,0,0,0,0,0,0,0,0,0,0
1232,CCCCCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C,1,0,0,0,0,0,0,0,0,0,0,0
1233,CCCCCCCCCC(=O)OCCN1CC[NH+](CC1)CCCN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F,1,0,1,0,2,2,1,1,0,0,2,0
1234,CCCCCCCCCc1ccc(cc1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,1,0,0,0,0,0,0,0,0,0,0,0
1235,CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,1,0,0,2,1,0,0,0,0,0,1,0
1236,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,1,0,0,0,0,0,0,1,0,0,0,0
1237,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,1,0,1,0,0,0,0,0,0,2,0,0
1238,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1SC)C(C(C)Cl)NC(=O)[C@@H]2C[C@H](C[NH+]2C)CCC)O)O,1,0,1,0,0,0,0,0,0,0,2,0
1239,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,1,0,0,0,1,0,0,0,2,0,0,0
1240,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,1,0,0,0,0,0,0,1,0,0,0,0
1241,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,1,0,0,1,0,0,0,0,1,0,2,1
1242,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(cc1)OC)c2ncccn2,1,0,2,0,1,0,0,0,0,2,2,2
1243,CCCCCCCCCCCCCCCCCCCCCCO,1,0,0,1,1,0,0,0,0,0,0,0
1244,CCCCCCCCCCCCCCCCO,1,0,0,0,0,0,0,0,0,0,0,0
1245,CCCCCCCCCCCCCCOS(=O)(=O)[O-],1,0,0,0,0,0,0,2,1,0,0,0
1246,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,1,0,1,0,0,0,0,0,0,2,2,0
1247,CCCCCCCCCCNCC[NH2+][C@]1(C[C@@H](O[C@H]([C@H]1O)C)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2Oc3c4cc5cc3Oc6ccc(cc6Cl)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7c8ccc(c(c8)-c9c(cc(c(c9O)C[NH2+]CP(=O)([O-])[O-])O)[C@H](NC(=O)[C@H]([C@@H](c1ccc(c(c1)Cl)O4)O)NC7=O)C(=O)[O-])O)CC(=O)N)NC(=O)[C@@H](CC(C)C)[NH2+]C)O)CO)O)O)C,1,0,0,0,0,0,0,0,0,0,2,0
1248,CCCCCCOC(=O)/[NH+]=C(\c1ccc(cc1)NCc2nc3cc(ccc3n2C)C(=O)N(CCC(=O)OCC)c4ccccn4)/N,1,0,0,0,0,0,0,0,0,0,2,0
1249,CCCCCCOC(=O)CCC(=O)C[NH3+],1,0,0,0,0,0,2,0,0,2,0,0
1250,CCCCCNC(=[NH2+])N/N=C/c1c[nH]c2c1cc(cc2)OC,1,0,0,0,2,0,0,0,0,0,0,0
1251,CCCCCOC(=O)Nc1c(cn(c(=O)n1)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O)F,1,0,0,0,0,0,0,0,0,0,0,0
1252,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,0,1,1,0,0,0,0,0,0,0,2,0
1253,CCCCCOc1ccc(cc1)c2cc(no2)c3ccc(cc3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](c7ccc(c(c7)OS(=O)(=O)[O-])O)O)O)[C@@H](CC(=O)N)O)C)O)O)O,1,0,1,1,0,0,0,1,0,2,0,0
1254,CCCCCOc1ccc(cc1)c2ccc(cc2)c3ccc(cc3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](c7ccc(cc7)O)O)O)[C@@H](C)O)C)O)O)O,1,0,0,0,0,2,0,0,0,0,0,0
1255,CCCCN1C(=O)[C@H](NC(=O)C12CCN(CC2)CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)O)[C@@H](C5CCCCC5)O,0,1,0,2,2,0,0,0,1,0,0,0
1256,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(cc1)C,1,0,0,2,0,1,0,1,0,0,1,1
1257,CCCCNc1cc(cc(c1Oc2ccccc2)S(=O)(=O)N)C(=O)[O-],1,0,0,0,0,0,0,0,0,2,0,0
1258,CCCCNc1ccc(cc1)C(=O)OCC[NH+](C)C,1,0,0,1,0,0,0,0,0,0,0,0
1259,CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1,0,0,1,0,0,0,0,0,0,0,0
1260,CCCCOc1cc(c2ccccc2n1)C(=O)NCC[NH+](CC)CC,1,0,0,0,2,0,0,0,2,0,0,0
1261,CCCCOc1cc(ccc1N)C(=O)OCC[NH+](CC)CC,1,0,2,0,0,0,0,0,0,0,0,0
1262,CCCCOc1ccc(cc1)C(=O)CC[NH+]2CCCCC2,1,0,0,0,1,0,0,0,0,0,0,0
1263,CCCCOc1ccc(cc1)OCCC[NH+]2CCOCC2,1,0,0,0,0,0,2,2,0,2,0,2
1264,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,1,0,0,0,0,0,0,0,0,0,2,2
1265,CCCCS(=O)(=O)N[C@@H](Cc1ccc(cc1)OCCCCC2CC[NH2+]CC2)C(=O)[O-],1,0,0,0,0,0,0,1,0,0,0,0
1266,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)[O-],1,0,0,0,0,0,0,0,0,0,0,2
1267,CCCNC(=O)[N-]S(=O)(=O)c1ccc(cc1)Cl,1,0,0,2,0,1,0,0,2,2,0,0
1268,CCCOC(=O)Cn1cc(c(=O)c(c1)I)I,1,0,1,0,0,0,2,2,0,0,1,2
1269,CCCOc1cc(ccc1C(=O)OCC[NH+](CC)CC)N,1,0,0,0,0,0,0,0,2,0,0,0
1270,CCCOc1ccc(cc1N)C(=O)OCC[NH+](CC)CC,1,0,0,0,0,0,0,1,0,0,0,0
1271,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)C4=CC=C(C=C4)Cl)F,0,1,0,1,0,0,0,1,0,0,1,0
1272,CCCS(=O)(=O)Nc1ccc(c(c1F)C(=O)c2c[nH]c3c2cc(cn3)c4ccc(cc4)Cl)F,1,0,0,0,1,0,0,0,0,0,0,0
1273,CCCSc1ccc2c(c1)nc([nH]2)NC(=O)OC,1,0,0,0,0,0,0,1,0,0,0,0
1274,CCCSc1nc(c2c(n1)n(nn2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5ccc(c(c5)F)F,1,0,0,0,0,0,0,0,0,0,0,0
1275,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)[NH+](C)C,1,0,0,0,0,1,0,0,0,0,0,0
1276,CCN(c1cccc(c1)c2ccnc3n2ncc3C#N)C(=O)C,1,0,0,2,0,0,2,0,0,0,0,0
1277,CCN(c1ccccc1C)C(=O)/C=C/C,1,0,0,0,1,0,0,0,1,0,0,0
1278,CCN(CC)C(=O)/C(=C/c1cc(c(c(c1)O)[O-])[N+](=O)[O-])/C#N,1,0,0,0,0,0,0,0,0,0,0,1
1279,CCN(CC)C(=O)[C@@]1(C[C@@H]1C[NH3+])c2ccccc2,1,0,0,0,0,0,2,0,0,0,0,0
1280,CCN(CC)C(=O)C1C[NH+]2CCc3cc(c(cc3C2CC1OC(=O)C)OC)OC,1,0,0,1,0,1,0,0,0,0,0,0
1281,CCN(CC)C(=O)N1CC[NH+](CC1)C,1,0,0,2,0,2,2,0,0,1,0,1
1282,CCN(CC)C(=S)SSC(=S)N(CC)CC,1,0,0,1,0,0,0,0,0,0,1,0
1283,CCN(CC)c1ccc(cc1)C(=C2C=CC(=[N+](CC)CC)C=C2)c3cc(ccc3S(=O)(=O)[O-])S(=O)(=O)[O-],1,0,1,2,0,2,0,0,0,2,0,0
1284,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,0,1,0,0,0,2,0,0,2,0,0,2
1285,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,0,1,0,0,0,0,0,0,0,0,0,0
1286,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O,0,1,2,1,0,2,1,0,0,0,0,0
1287,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C1C(=O)O[C@@H]([C@@H](/C=C/C(=O)NC/C=C/C(=C/[C@H](CC(=O)Cc3nc(co3)C2=O)O)/C)C)C(C)C,1,0,0,0,0,0,0,0,0,0,0,0
1288,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,1,0,0,0,1,2,1,0,0,0,2,0
1289,CCN1C(=O)C(NC1=O)c2ccccc2,1,0,0,0,0,0,0,1,0,2,2,0
1290,CCn1c2cc3c(cc2c(=O)c(n1)C(=O)[O-])OCO3,1,0,0,0,0,0,2,0,0,0,2,0
1291,CCN1CC(C(C1=O)(c2ccccc2)c3ccccc3)CC[NH+]4CCOCC4,1,0,0,0,2,0,1,0,2,1,0,0
1292,CCn1cc(c(=O)c2c1c(c(c(c2)F)N3CC[NH2+]C(C3)C)F)C(=O)[O-],1,0,0,0,0,1,0,0,0,0,0,0
1293,CCn1cc(c(=O)c2c1cc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],1,0,0,0,1,0,0,0,0,1,0,1
1294,CCn1cc(c(=O)c2c1nc(c(c2)F)N3CC[NH2+]CC3)C(=O)[O-],1,0,0,0,0,0,0,1,0,1,0,0
1295,CCn1cc(c(=O)c2c1nc(cc2)C)C(=O)[O-],1,0,0,0,2,0,0,0,0,0,0,0
1296,CCn1ccc(nc1=O)[N-]S(=O)(=O)c2ccc(cc2)N,1,0,0,0,1,0,0,2,1,0,0,2
1297,C=CN1CCCC1=O,1,0,0,0,0,2,1,0,0,0,0,0
1298,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccc(cc2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSc5nnnn5C)C(=O)[O-],1,0,0,0,1,0,1,0,1,1,0,0
